"","Forest_class","Wolf.territory","Moose.presence","Rase.presence","Small.roads","Big.roads","Pine.proportion.100","Pine.proportion","Time.since.establishment","Taxar","Pellet.counts"
"6025",2,0,0,1,73,463,0,0.06,15,2007,0
"6026",4,0,0,1,220,6896,0,0,0,2007,0
"6027",2,0,0,1,855,399,1.2992075,0.21,0,2014,0
"6028",4,0,0,1,388,271,0,0.18,0,2016,0
"6029",3,0,0,1,282,4487,0,0,2,2005,0
"6030",3,1,0,0,600,3558,0,0,0,2005,0
"6031",1,1,0,0,61,2006,31.1809796,0.02,0,2008,0
"6032",4,0,0,1,3,1159,1.2992075,0.05,1,2005,0
"6033",3,0,0,0,22,2748,0,0.11,0,2011,0
"6034",2,0,0,0,443,43,7.2106015,0.01,0,2007,0
"6035",3,0,0,0,97,1001,0.0649604,0.17,0,2014,0
"6036",2,1,0,1,31,8368,7.7952449,0,0,2003,0
"6037",4,1,0,1,266,1765,0,0,0,2015,0
"6038",3,1,0,0,84,634,0,0,0,2013,0
"6039",4,1,0,0,70,920,1.2992075,0.01,2,2005,0
"6040",3,1,1,1,1383,377,0,0.07,0,2011,0
"6041",2,0,0,0,1065,2615,0,0.01,0,2010,0
"6042",4,0,0,0,567,951,0,0.01,11,2003,0
"6043",4,0,0,0,142,1959,1.2992075,0.01,10,2005,0
"6044",3,0,0,0,280,1613,3.2480187,0,0,2004,0
"6045",3,1,1,0,163,143,0,0.1,0,2013,3
"6046",2,1,0,1,100,1337,0,0,0,2010,0
"6047",2,1,0,1,250,1362,12.3424711,0.03,0,2004,0
"6048",3,1,0,1,111,2191,5.1968299,0,0,2007,0
"6049",3,1,0,1,185,3728,5.1968299,0,0,2004,0
"6050",3,1,0,1,469,2482,17.539301,0,0,2005,0
"6051",2,1,0,0,284,2066,0.3248019,0.02,0,2015,0
"6052",4,1,1,1,468,1363,0.1299207,0,0,2013,0
"6053",4,0,0,1,47,1001,0,0,0,2003,2
"6054",4,0,0,1,689,4280,0,0.01,0,2014,0
"6055",4,1,0,0,108,3583,0,0.11,0,2011,0
"6056",3,1,0,1,136,5424,0.6496037,0,0,2014,0
"6057",3,0,0,1,84,1831,0.3248019,0,0,2016,1
"6058",4,0,0,1,612,2578,0,0.1,0,2008,0
"6059",3,0,0,0,179,1525,0.3248019,0.02,0,2003,0
"6060",2,1,0,0,266,3872,0,0.01,0,2004,0
"6061",2,0,0,0,163,920,17.539301,0.18,0,2006,0
"6062",4,0,0,0,488,2856,5.8464337,0.09,0,2016,0
"6063",4,1,1,1,155,2684,66.2595817,0,0,2014,0
"6064",3,0,0,0,761,5573,1.9488112,0.01,0,2010,0
"6065",3,0,0,1,1330,16,0.3248019,0.01,2,2005,0
"6066",4,0,0,0,476,1613,0.3248019,0.08,8,2006,0
"6067",4,0,0,0,141,2629,0,0.01,0,2008,1
"6068",2,0,0,1,340,616,3.2480187,0.13,2,2015,0
"6069",2,1,0,0,67,2183,1.2992075,0.01,3,2014,0
"6070",2,0,0,0,39,576,15.6554502,0.28,4,2008,0
"6071",3,0,0,0,67,4490,2.9232168,0,5,2012,0
"6072",2,1,0,1,188,1610,0,0.01,12,2010,0
"6073",3,0,0,1,74,321,1.2992075,0,0,2012,0
"6074",2,0,0,1,240,789,22.4113291,0.02,1,2009,0
"6075",2,1,0,1,290,2951,0,0.07,0,2010,0
"6076",4,0,0,0,624,2414,0.3248019,0,0,2009,0
"6077",4,1,0,1,131,1747,0.3248019,0.03,0,2013,0
"6078",4,0,1,1,625,247,1.9488112,0,0,2011,0
"6079",3,1,0,0,345,734,4.2224243,0,9,2009,0
"6080",4,1,0,1,92,3066,0,0.2,0,2003,0
"6081",3,0,1,1,34,2395,0,0.04,0,2007,0
"6082",4,1,0,0,278,702,5.8464337,0.18,0,2008,0
"6083",4,0,1,1,419,1307,0.3248019,0.08,10,2008,0
"6084",1,0,0,1,222,753,0.0649604,0.01,0,2003,1
"6085",4,1,1,0,452,1719,1.2992075,0.02,15,2012,6
"6086",3,1,0,0,17,370,0.3248019,0,0,2004,0
"6087",4,1,0,1,489,828,0.0649604,0.03,5,2011,0
"6088",4,0,0,0,212,1048,7.7952449,0,0,2008,0
"6089",4,1,1,1,234,498,0,0.09,8,2015,0
"6090",2,0,0,1,50,1077,44.4978563,0,6,2007,0
"6091",4,1,0,0,414,3975,0.6496037,0,0,2013,0
"6092",3,0,0,0,21,218,2.598415,0.07,0,2013,0
"6093",3,0,0,0,109,1443,0.6496037,0,14,2010,0
"6094",3,0,0,1,132,525,0.3248019,0,5,2013,0
"6095",3,0,0,1,150,2022,1.2992075,0.01,0,2014,0
"6096",3,1,0,1,312,1593,3.8976225,0,2,2015,0
"6097",1,0,0,1,98,489,0,0.01,0,2010,0
"6098",3,0,0,0,237,5776,0,0.02,0,2004,0
"6099",2,0,1,1,213,4189,1.9488112,0.05,0,2004,0
"6100",3,0,0,1,22,8665,0,0.05,0,2016,0
"6101",3,0,0,0,203,1616,4.5472262,0.01,2,2005,0
"6102",2,0,1,1,8,370,5.1968299,0,1,2003,0
"6103",3,0,0,1,116,7,0.6496037,0.05,0,2012,0
"6104",3,1,0,0,470,323,3.8976225,0,0,2006,0
"6105",3,0,0,1,26,2066,0.6496037,0.04,10,2006,0
"6106",4,0,0,1,37,3264,0,0,0,2006,1
"6107",2,1,0,0,136,2853,0.3248019,0,0,2009,0
"6108",3,0,0,1,48,5709,2.598415,0.02,0,2005,0
"6109",4,1,0,0,527,2208,0,0.01,0,2005,0
"6110",4,0,0,1,30,5201,0,0,0,2014,0
"6111",4,1,1,1,55,988,1.9488112,0.01,1,2008,0
"6112",4,0,0,0,125,1473,1.6240094,0.03,0,2012,0
"6113",4,0,0,0,34,16,0,0,5,2010,0
"6114",1,0,0,0,61,332,0.3248019,0.05,0,2015,1
"6115",4,0,0,0,357,2246,0.3248019,0.2,1,2016,0
"6116",4,1,1,0,93,1035,0,0,0,2009,0
"6117",2,1,0,0,274,5648,0,0.08,0,2008,0
"6118",1,0,0,1,242,488,55.216318,0,0,2004,0
"6119",4,0,0,0,214,1692,12.3424711,0.05,0,2012,0
"6120",2,0,0,0,1093,1426,4.5472262,0.05,0,2014,0
"6121",2,1,0,1,289,1867,1.9488112,0.02,0,2004,0
"6122",3,0,0,1,53,577,0,0.02,0,2009,0
"6123",4,0,1,1,1033,2775,0,0,0,2013,0
"6124",3,1,0,1,167,2688,0,0.07,4,2004,0
"6125",2,0,0,0,77,4582,0,0.09,0,2005,1
"6126",3,0,0,0,66,3761,0,0.01,0,2015,0
"6127",4,0,0,0,13,2345,30.5313759,0,0,2004,0
"6128",2,1,0,1,691,4167,1.2992075,0,11,2010,1
"6129",4,1,0,1,50,2718,8.7696505,0.01,0,2011,0
"6130",3,1,0,1,653,3911,3.2480187,0,0,2004,0
"6131",4,0,0,0,374,1893,18.8385085,0.02,0,2006,0
"6132",3,1,0,0,155,2466,0,0.02,6,2005,0
"6133",2,0,0,0,100,587,0,0.07,2,2008,0
"6134",3,0,0,0,860,3233,6.4960374,0,0,2004,0
"6135",3,1,0,1,49,713,0,0,0,2012,0
"6136",2,0,0,0,220,1905,0,0.01,3,2012,0
"6137",3,0,0,0,15,8968,1.9488112,0.06,0,2013,0
"6138",4,0,0,1,28,159,24.0353384,0,0,2007,0
"6139",4,0,1,0,119,2986,27.2833572,0.06,12,2016,0
"6140",3,1,0,0,200,1119,29.2321684,0.07,0,2009,0
"6141",3,1,0,1,774,3705,0,0,2,2016,0
"6142",2,0,0,0,60,10048,0,0.01,0,2014,0
"6143",3,0,1,1,293,2363,0,0.02,2,2015,0
"6144",3,0,0,1,113,1249,35.0786021,0,6,2016,0
"6145",4,0,0,0,63,1730,7.7952449,0.3,0,2010,0
"6146",3,1,0,0,137,2820,0,0.18,2,2011,0
"6147",3,0,0,0,51,4996,0.6496037,0,2,2016,0
"6148",3,1,0,0,569,5989,0,0.02,0,2011,0
"6149",2,0,1,1,23,272,2.598415,0.13,7,2005,0
"6150",4,1,0,0,168,4152,0.0649604,0,0,2009,0
"6151",4,0,0,1,118,1542,1.2992075,0.03,0,2012,0
"6152",3,0,0,1,47,5430,0,0.01,0,2007,0
"6153",2,0,0,1,42,5418,0.6496037,0,0,2016,0
"6154",4,0,0,0,149,1426,27.2833572,0.06,0,2013,1
"6155",3,0,0,1,561,427,4.5472262,0.16,0,2014,0
"6156",2,1,0,1,389,569,0.3248019,0.04,1,2015,0
"6157",3,0,0,0,443,2598,3.2480187,0.19,0,2015,0
"6158",4,1,0,1,271,2626,0,0.02,2,2005,0
"6159",2,1,0,1,260,381,0,0.05,0,2010,0
"6160",4,0,0,1,37,11391,1.9488112,0,0,2014,0
"6161",4,0,0,1,405,786,0,0.03,0,2007,0
"6162",3,0,0,0,476,6436,0.6496037,0,0,2005,0
"6163",1,0,0,0,21,1453,0,0,0,2013,0
"6164",2,1,0,0,86,5303,17.539301,0.03,0,2003,0
"6165",4,0,0,0,255,4931,0,0.15,0,2014,0
"6166",3,0,0,0,113,600,0.6496037,0.03,0,2011,0
"6167",3,0,0,0,192,151,0,0.08,14,2010,0
"6168",2,0,0,1,25,1957,0,0.03,0,2003,0
"6169",2,1,0,0,413,2563,0,0.01,0,2004,0
"6170",3,1,1,1,343,981,3.8976225,0.01,4,2013,0
"6171",3,0,0,1,2085,3891,0,0.02,0,2003,0
"6172",4,1,0,1,359,96,0,0.08,0,2011,0
"6173",1,1,0,1,155,1936,0,0.04,8,2004,0
"6174",4,0,0,0,145,810,0,0.01,0,2016,0
"6175",1,1,0,0,793,874,12.9920748,0.02,8,2015,0
"6176",4,0,0,1,900,3431,3.8976225,0.03,1,2013,3
"6177",2,1,0,0,112,4818,17.539301,0,0,2003,0
"6178",3,0,0,0,476,1751,0.3248019,0.02,1,2003,0
"6179",4,0,0,0,134,295,0.3248019,0.03,0,2006,0
"6180",3,0,0,0,151,3298,0.6496037,0.06,0,2015,0
"6181",3,1,0,1,201,3021,3.2480187,0.01,0,2007,0
"6182",3,0,0,0,477,3067,0,0.03,1,2009,0
"6183",4,1,0,0,728,2556,0,0.02,0,2011,0
"6184",2,0,0,1,90,5047,0,0,0,2007,0
"6185",3,1,0,1,93,244,1.9488112,0,13,2003,0
"6186",3,0,0,0,1668,290,5.1968299,0.13,0,2003,0
"6187",3,1,0,1,210,1275,17.539301,0,1,2010,0
"6188",4,0,0,1,204,2535,0,0,0,2012,0
"6189",3,0,0,1,31,1020,0.6496037,0,0,2014,0
"6190",4,0,1,0,258,1242,0,0.01,18,2003,0
"6191",4,1,0,1,103,7818,0,0.03,4,2010,0
"6192",2,0,0,0,154,719,3.2480187,0.01,0,2005,0
"6193",2,0,1,1,151,600,0,0,0,2010,0
"6194",3,1,1,0,91,4432,0.4101386,0.02,0,2016,1
"6195",4,0,0,0,533,1008,1.2992075,0.08,4,2013,0
"6196",2,0,1,0,693,246,12.667273,0,3,2007,0
"6197",3,0,0,1,130,3215,1.9488112,0,9,2015,0
"6198",3,0,0,0,259,10007,3.2480187,0,0,2003,0
"6199",4,1,0,1,382,4427,0,0,1,2015,0
"6200",3,0,0,0,50,680,0,0,2,2011,0
"6201",2,0,0,0,657,10862,0,0,0,2010,0
"6202",4,0,0,1,373,6229,0,0.03,0,2008,0
"6203",4,1,0,0,42,2873,0,0.01,0,2004,0
"6204",4,1,0,0,586,623,0.3248019,0,0,2003,1
"6205",2,1,0,1,342,6958,55.216318,0,7,2010,0
"6206",3,1,1,0,274,4857,1.9488112,0.14,0,2007,0
"6207",3,1,0,0,90,2939,1.9488112,0.04,0,2010,0
"6208",4,0,0,1,67,2134,28.5825646,0.03,0,2011,0
"6209",4,0,0,1,450,2907,2.598415,0,0,2009,0
"6210",4,1,0,1,69,8264,0,0,0,2011,0
"6211",3,1,0,0,69,1282,10.3936599,0,0,2010,0
"6212",4,0,0,0,514,2859,0,0.17,0,2006,0
"6213",4,0,0,0,140,122,5.8464337,0.08,4,2006,0
"6214",2,0,0,0,23,1955,0,0.03,0,2016,0
"6215",2,0,0,0,217,3734,3.2480187,0.01,0,2014,0
"6216",4,0,0,0,489,199,0.3248019,0.04,0,2009,0
"6217",4,0,0,0,126,1240,1.9488112,0.04,16,2008,0
"6218",4,1,0,0,61,2195,44.8226582,0,3,2008,0
"6219",2,0,0,1,58,3303,59.1139405,0,5,2014,0
"6220",2,1,0,1,512,5073,0.6496037,0.03,0,2009,0
"6221",3,0,0,1,124,1897,1.9488112,0.08,0,2013,0
"6222",1,0,0,1,189,1923,0,0.08,0,2014,0
"6223",2,0,0,0,27,2434,0,0,4,2003,0
"6224",3,1,0,0,50,2492,1.2992075,0.2,1,2006,0
"6225",3,0,0,1,146,136,0,0,13,2013,0
"6226",2,0,0,0,152,2246,0,0.01,5,2015,0
"6227",3,0,0,0,609,588,0,0.08,0,2013,0
"6228",4,0,0,0,15,1280,0.6496037,0.02,0,2013,0
"6229",4,0,0,0,489,4904,1.2992075,0,0,2006,0
"6230",3,0,0,0,592,1305,0.3248019,0.03,0,2015,0
"6231",3,0,0,1,101,876,3.2480187,0.09,3,2003,0
"6232",3,0,0,1,214,1192,0,0,0,2013,0
"6233",1,1,0,0,14,3103,24.0353384,0,0,2016,2
"6234",2,0,0,1,356,2239,0,0,3,2006,0
"6235",4,0,1,0,45,2565,0.0649604,0.11,0,2016,0
"6236",4,0,1,1,1180,1106,7.7952449,0,3,2011,0
"6237",3,0,0,1,191,2637,0.3248019,0.1,0,2004,0
"6238",2,0,0,1,435,12771,3.2480187,0.02,7,2005,0
"6239",3,0,0,1,583,2067,0,0,0,2006,0
"6240",3,1,0,0,119,1707,1.9488112,0.03,5,2004,0
"6241",2,0,1,0,242,3372,0,0,0,2008,0
"6242",4,1,0,0,22,720,1.2992075,0.01,5,2014,0
"6243",3,0,0,1,13,719,0,0.02,1,2008,0
"6244",3,1,0,0,8,3402,8.7696505,0,0,2013,0
"6245",3,0,0,0,0,2544,1.2992075,0.01,7,2008,0
"6246",4,0,0,1,184,2293,3.2480187,0.05,9,2009,0
"6247",4,1,0,0,14,2902,0,0.05,1,2012,0
"6248",4,1,0,0,478,2085,17.539301,0,0,2009,0
"6249",2,0,0,1,134,1008,0.3248019,0.03,0,2013,0
"6250",3,0,0,0,49,1456,0,0,0,2006,0
"6251",3,0,0,0,52,706,0,0.02,0,2011,5
"6252",3,1,1,0,55,8221,3.2480187,0,8,2007,0
"6253",4,0,0,0,813,1687,3.2480187,0.01,0,2005,1
"6254",4,0,0,1,249,6463,0,0.01,0,2008,0
"6255",1,0,0,0,618,4433,0,0,0,2012,0
"6256",1,0,0,1,68,8845,1.2992075,0,0,2010,0
"6257",4,0,0,1,690,576,2.598415,0.11,0,2007,0
"6258",3,0,0,1,230,1139,0.0649604,0,0,2011,1
"6259",2,0,0,1,580,603,24.0353384,0.01,1,2011,0
"6260",3,0,0,1,54,387,0.0649604,0.04,0,2011,0
"6261",4,1,0,1,674,181,0.6496037,0.08,7,2015,0
"6262",4,0,1,1,236,841,0.0649604,0,2,2011,0
"6263",3,1,0,0,24,1336,0,0.03,0,2012,0
"6264",4,0,0,0,581,2970,0.6496037,0.06,0,2014,0
"6265",3,1,0,0,92,2028,0,0,0,2014,0
"6266",3,0,0,0,637,1132,0,0.12,9,2012,0
"6267",3,1,0,1,208,723,0.3248019,0.02,0,2005,0
"6268",3,0,0,0,137,3593,3.2480187,0,2,2011,0
"6269",3,0,0,0,194,451,5.1968299,0.05,7,2015,0
"6270",2,0,0,1,64,336,0,0.02,0,2006,0
"6271",4,0,0,0,14,747,0,0.07,2,2011,0
"6272",3,1,0,0,375,3709,29.2321684,0.03,0,2012,0
"6273",3,0,0,0,582,104,0,0.17,5,2004,3
"6274",3,0,1,0,136,332,3.2480187,0.09,7,2009,0
"6275",4,0,0,1,316,2573,0,0.03,0,2004,0
"6276",1,0,0,0,138,953,0,0.02,0,2015,0
"6277",3,1,1,1,141,5974,0.1299207,0.1,12,2006,0
"6278",4,1,0,1,95,699,2.598415,0,0,2015,0
"6279",3,0,1,1,79,5777,17.539301,0.06,8,2005,0
"6280",1,0,0,0,351,679,0,0.01,0,2016,0
"6281",2,1,0,1,513,89,0,0.04,0,2013,0
"6282",4,1,0,0,312,4746,0,0.39,4,2013,0
"6283",2,1,1,1,303,11141,20.7873197,0.13,0,2015,0
"6284",2,1,0,0,102,5476,0,0.04,0,2016,0
"6285",1,0,0,0,398,4366,0,0,5,2013,0
"6286",4,1,0,1,20,163,0,0,4,2011,0
"6287",4,0,0,0,181,579,0,0.05,0,2015,0
"6288",3,0,0,0,140,4598,0,0.09,1,2003,0
"6289",3,1,0,0,267,2315,0,0,0,2014,1
"6290",4,0,0,1,353,1191,0,0,4,2008,0
"6291",3,1,0,0,548,1036,33.7793946,0.01,0,2009,0
"6292",4,0,0,1,62,2626,2.598415,0,0,2004,0
"6293",2,0,0,0,216,1593,0,0,0,2016,0
"6294",4,0,1,1,222,5022,0,0.1,9,2004,0
"6295",4,0,0,1,222,1062,0,0.02,0,2010,0
"6296",4,0,0,1,721,4960,0.6496037,0,0,2013,0
"6297",2,1,0,0,872,963,17.539301,0.04,0,2015,0
"6298",3,1,0,0,207,1071,0.3248019,0.01,6,2005,0
"6299",2,1,0,0,30,379,12.3424711,0,0,2006,0
"6300",3,1,0,1,307,722,0,0.06,0,2013,0
"6301",1,1,0,1,78,2089,3.8976225,0.02,0,2009,0
"6302",4,0,1,1,302,1667,0.3248019,0.09,0,2013,0
"6303",4,0,0,1,524,941,2.0137716,0,0,2008,0
"6304",2,1,0,1,223,1376,12.3424711,0,6,2015,0
"6305",4,1,0,0,335,1989,0,0.12,16,2009,0
"6306",3,0,0,0,186,429,0,0.01,0,2004,0
"6307",3,0,0,1,185,3056,2.598415,0.06,7,2013,4
"6308",3,0,0,0,214,900,0,0.01,0,2003,0
"6309",4,1,0,1,242,863,64.3107704,0.06,0,2009,0
"6310",2,1,0,0,236,1940,59.7635442,0.02,0,2005,0
"6311",4,1,0,0,104,1001,29.8817721,0,0,2005,0
"6312",2,0,0,1,336,789,0,0.25,3,2010,0
"6313",2,1,1,1,166,432,3.2480187,0.09,0,2009,1
"6314",2,0,0,1,204,650,3.8976225,0.02,8,2007,0
"6315",4,0,0,1,136,1823,0.0649604,0.02,0,2010,0
"6316",4,0,0,1,78,6411,22.736131,0.04,0,2009,0
"6317",3,0,0,1,422,152,6.1712355,0,0,2003,0
"6318",3,1,1,1,83,2043,34.4289983,0.07,1,2003,0
"6319",3,0,0,1,255,1317,1.2992075,0.06,0,2008,0
"6320",3,0,0,1,497,6586,0,0.05,0,2005,0
"6321",3,1,0,1,514,565,1.9488112,0.06,6,2009,0
"6322",4,1,0,1,759,4220,1.3641679,0,0,2004,0
"6323",2,0,1,0,146,1503,0,0.07,5,2008,0
"6324",3,1,0,0,255,903,7.7952449,0.09,5,2009,0
"6325",3,0,0,1,35,2244,0.3248019,0,0,2004,4
"6326",3,1,0,1,460,5356,0,0,0,2011,1
"6327",3,0,0,1,232,991,0.0649604,0.03,0,2007,2
"6328",3,1,0,1,125,12093,0,0.04,0,2012,0
"6329",3,1,0,0,154,4754,0,0.08,0,2011,0
"6330",4,0,0,1,95,916,5.8464337,0.23,0,2011,0
"6331",2,0,0,1,831,2277,0,0,0,2003,0
"6332",3,0,0,1,158,6342,3.2480187,0,4,2012,0
"6333",2,0,0,1,798,3717,4.5472262,0.24,16,2015,0
"6334",3,0,0,1,319,382,0,0,0,2011,0
"6335",2,1,0,0,215,5806,0.6496037,0,1,2005,0
"6336",3,0,0,1,901,66,0,0.01,0,2005,0
"6337",3,0,0,1,432,4185,3.2480187,0.01,10,2013,0
"6338",2,1,0,1,169,907,0,0,4,2012,0
"6339",3,0,0,0,447,4551,0,0,5,2010,0
"6340",2,1,0,0,165,96,0.0649604,0,0,2011,5
"6341",4,0,0,1,288,977,2.9232168,0,5,2010,0
"6342",3,1,0,1,75,2803,1.2992075,0.04,0,2010,0
"6343",4,1,0,1,223,848,0.6496037,0,3,2004,0
"6344",3,0,0,0,116,887,0,0.04,0,2011,0
"6345",3,0,1,1,50,2087,1.6240094,0.03,0,2009,0
"6346",3,1,0,1,37,513,0,0,0,2005,0
"6347",3,1,1,1,74,292,0.3248019,0,14,2003,0
"6348",4,1,0,1,543,732,3.2480187,0.01,6,2015,0
"6349",2,0,0,0,183,2232,5.8464337,0.04,4,2014,0
"6350",4,0,0,1,658,380,0,0.09,0,2005,0
"6351",3,0,0,1,128,1875,0,0.01,1,2011,0
"6352",4,0,0,0,196,4150,2.598415,0.07,7,2003,0
"6353",2,0,0,0,248,4070,0,0.1,0,2007,0
"6354",2,1,0,1,525,1506,0,0.04,0,2003,0
"6355",3,1,0,1,164,7226,58.4643368,0,3,2003,1
"6356",3,0,0,1,10,2555,3.2480187,0,0,2005,0
"6357",4,0,0,1,42,2739,1.2992075,0,1,2015,0
"6358",4,1,0,0,153,331,9.7440561,0,1,2011,2
"6359",2,1,0,1,63,2873,0,0,0,2009,0
"6360",2,1,0,1,175,3595,27.2833572,0,0,2007,0
"6361",4,1,0,1,102,7896,7.7952449,0.07,2,2012,0
"6362",2,0,0,1,161,382,0.3248019,0.03,0,2016,0
"6363",2,0,0,1,121,861,7.7952449,0.13,0,2003,0
"6364",2,0,0,0,333,5836,0,0.01,0,2011,0
"6365",3,0,0,1,518,6055,0,0,13,2006,0
"6366",3,1,0,0,90,771,2.598415,0.01,0,2012,0
"6367",4,1,0,1,67,2611,0,0.01,19,2003,0
"6368",4,0,0,0,148,8542,1.2992075,0.05,4,2007,0
"6369",2,1,0,0,451,1145,0,0.01,0,2008,0
"6370",2,1,0,0,107,2549,0.6496037,0,0,2006,0
"6371",4,0,0,1,80,954,0,0.05,0,2005,0
"6372",1,0,0,0,8,1846,0.3248019,0.15,0,2016,0
"6373",3,0,0,1,212,7924,0,0.04,0,2010,0
"6374",3,0,0,1,6,1786,0,0.06,0,2011,0
"6375",1,1,0,0,128,6398,0.3248019,0.36,0,2006,0
"6376",3,0,0,1,108,43,0.0649604,0.03,0,2011,0
"6377",2,1,0,1,78,1184,0.0649604,0.05,0,2004,0
"6378",4,0,0,0,269,4549,0,0,9,2005,2
"6379",2,0,0,0,90,91,0,0.11,0,2004,0
"6380",3,1,0,1,361,4930,0,0.03,0,2008,0
"6381",3,0,0,0,176,1082,0,0.04,0,2006,0
"6382",3,0,0,0,279,6501,11.6928674,0.01,0,2013,0
"6383",3,1,0,0,333,561,0.0649604,0,1,2010,0
"6384",2,1,0,0,308,694,0.3248019,0.07,1,2010,0
"6385",3,1,0,0,338,1657,1.9488112,0.07,0,2006,0
"6386",4,1,0,1,470,1343,0.3248019,0.01,14,2005,0
"6387",4,0,0,1,133,3885,0,0.03,0,2007,0
"6388",2,1,1,0,106,719,27.2833572,0,4,2007,0
"6389",3,0,0,1,259,1166,0,0,0,2009,0
"6390",3,0,1,1,159,2245,7.7952449,0.09,0,2003,0
"6391",3,0,1,0,470,3867,1.9488112,0.01,8,2005,0
"6392",2,0,0,0,401,2324,3.8976225,0,4,2004,0
"6393",4,0,1,1,380,1462,0,0.02,0,2016,0
"6394",3,0,0,1,570,7394,1.2992075,0.03,0,2012,0
"6395",3,1,0,0,65,5595,0,0,0,2007,0
"6396",2,1,0,0,132,3170,0,0.01,0,2012,0
"6397",3,0,1,1,85,2142,0,0,3,2010,0
"6398",3,0,0,1,15,597,28.9073665,0.02,8,2012,0
"6399",4,0,0,0,291,2504,10.3936599,0,2,2013,0
"6400",3,0,0,1,159,2600,0,0.02,5,2010,0
"6401",4,1,0,0,45,6453,0,0,0,2006,0
"6402",3,0,0,0,131,3726,0,0.06,0,2008,2
"6403",2,1,0,0,16,3184,9.7440561,0.09,0,2011,0
"6404",2,1,0,1,77,2762,0,0.01,0,2010,0
"6405",3,0,0,0,190,1739,0.3248019,0,0,2014,0
"6406",4,0,1,1,347,2085,0.0649604,0.02,0,2011,1
"6407",3,0,0,1,37,477,0.3248019,0.09,0,2008,1
"6408",4,0,1,1,24,1364,0.6496037,0.07,4,2015,2
"6409",3,0,0,1,132,1109,0.3248019,0,0,2013,0
"6410",1,1,0,1,110,1379,6.1712355,0,0,2004,0
"6411",3,1,0,1,61,34,0,0,10,2009,0
"6412",3,1,0,1,538,1012,0,0.07,2,2009,0
"6413",4,0,1,0,411,78,0.3248019,0,0,2015,0
"6414",2,1,0,0,200,1619,0.3248019,0.22,0,2007,6
"6415",3,1,0,0,500,6004,0.6496037,0.07,0,2007,0
"6416",3,0,0,0,488,744,7.7952449,0,0,2015,0
"6417",2,1,0,1,65,2283,0,0.03,11,2005,0
"6418",4,0,0,1,216,804,0,0,3,2013,1
"6419",3,0,0,0,519,1162,1.2992075,0,0,2004,0
"6420",3,1,0,1,177,2146,0,0,0,2004,0
"6421",3,0,0,1,142,1626,7.7952449,0.01,0,2007,0
"6422",3,0,0,0,294,1620,0,0,0,2016,0
"6423",1,0,1,0,52,3994,4.6121866,0,0,2015,0
"6424",3,0,0,1,159,3126,0.3248019,0,0,2014,0
"6425",4,0,0,1,521,630,0,0.01,0,2003,0
"6426",2,1,0,0,321,137,0,0.02,0,2010,0
"6427",4,0,0,1,71,3126,5.1968299,0.04,0,2010,0
"6428",3,1,1,0,411,1130,0,0.07,0,2013,0
"6429",3,1,0,0,579,1069,0,0.13,0,2010,0
"6430",4,1,0,1,208,6128,1.2992075,0.07,0,2012,0
"6431",1,0,1,0,345,474,0,0.01,0,2012,0
"6432",4,1,1,1,131,1182,0.6496037,0.01,15,2008,0
"6433",2,0,0,0,476,562,1.2992075,0.06,0,2016,0
"6434",4,0,0,0,452,3968,0,0,0,2016,0
"6435",2,0,0,1,42,1210,0,0.11,0,2013,0
"6436",3,0,0,1,323,228,0,0,0,2012,0
"6437",2,1,0,1,70,8349,0.0649604,0.06,0,2006,0
"6438",3,1,0,1,301,2358,0,0.04,0,2015,0
"6439",4,1,1,1,144,2680,1.6778523,0,4,2010,0
"6440",3,0,0,1,332,1257,4.6121866,0.05,9,2009,0
"6441",3,0,0,1,103,2679,0,0,2,2003,0
"6442",1,1,1,1,293,361,0.3248019,0.23,0,2010,0
"6443",3,1,0,1,143,6851,3.2480187,0.09,0,2004,0
"6444",1,0,0,1,310,1047,0,0.16,5,2008,0
"6445",4,1,0,0,138,1268,1.2992075,0.12,0,2005,0
"6446",2,0,0,0,118,1084,0.0649604,0,0,2010,0
"6447",3,0,0,1,134,397,1.9488112,0.01,5,2005,0
"6448",4,0,0,1,181,6366,0.0649604,0.01,11,2012,0
"6449",4,1,0,1,21,730,12.3424711,0.03,4,2016,0
"6450",4,1,0,0,136,483,7.7952449,0.03,0,2010,0
"6451",4,0,0,1,318,3023,0,0.06,9,2005,0
"6452",3,0,0,0,78,2796,1.6240094,0,0,2012,0
"6453",4,1,0,0,268,667,0,0.02,0,2013,0
"6454",1,1,1,1,84,2790,1.2992075,0,0,2010,0
"6455",3,1,0,1,109,1473,3.2480187,0,0,2014,0
"6456",4,1,0,1,256,1789,2.598415,0,1,2009,0
"6457",4,0,0,1,133,2074,74.7044303,0.02,0,2012,0
"6458",3,0,0,0,111,1757,5.1968299,0.08,0,2015,0
"6459",3,0,0,0,30,881,0,0,0,2016,0
"6460",3,1,0,1,584,1956,2.598415,0.03,12,2004,0
"6461",3,0,0,0,438,312,0,0.14,0,2016,0
"6462",3,1,1,1,11,3836,0,0.02,11,2014,0
"6463",3,1,0,1,47,2342,1.9488112,0.01,0,2004,2
"6464",2,1,0,0,283,6179,0,0,0,2015,1
"6465",3,0,0,1,155,2873,0,0.01,3,2013,0
"6466",4,1,0,0,164,2115,0,0.03,0,2004,0
"6467",4,0,1,0,434,2694,1.2992075,0.02,0,2016,1
"6468",3,0,0,0,102,5189,7.7952449,0.01,0,2015,0
